Computational Materials Dataset — 5000 Entries  |  Perovskites · Double Perovskites · Halides · Hydrides · Heuslers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Material_ID,Formula,Material_Type,SG_num,Crystal_System,a_Ang,b_Ang,c_Ang,V0_Ang3,N_atoms,M_avg_amu,chi_avg,r_avg_Ang,VEC,Var_M,Tm_K,XC_functional,Ecut_eV,kpoints,Etot_eVatom,Ecoh_eVatom,B0_GPa,B0prime,NE_Fermi,Eg_eV,q_Bader,omega_D_THz,ZPE_eVatom,FC_max_eVA2,omega_ac_THz,gamma_Gruneisen,theta_D_K,alpha_1e-5K,Cv_JmolK,Cp_JmolK,S_JmolK,Fvib_eVatom,BT_GPa,Fph_eVatom,DOI number
MAT-00062,BaRuN3,Perovskite,81,Tetragonal,3.9877,4.3756,9.7087,169.403,5,88.3281,2.7779,1.3059,4.2101,2323.698,1291.7512,PBE,600,6x6x6,-11.0221,3.3094,230.9146,4.1017,3.1879,3.2842,0.3553,8.6569,0.2031,73.0704,6.5204,1.5183,414.67,8.587,32.9256,33.6873,189.8837,-0.1834,228.1615,-0.0698,10.1000/JChemPhys.2024.PER00062
MAT-00063,NdVN3,Perovskite,36,Orthorhombic,3.9395,3.6316,5.2899,75.681,5,84.7475,2.5178,1.2055,5.7522,2157.2934,2496.7615,HSE06,650,8x8x4,-3.3258,2.3348,90.1072,5.3567,11.5195,1.0245,-0.9868,19.9593,0.2359,59.6281,3.8092,3.167,956.05,16.06,77.0294,81.1499,154.8835,-0.2165,86.2856,-0.307,10.1000/SciData.2024.PER00063
MAT-00064,CsSnN3,Perovskite,95,Tetragonal,4.0017,4.0547,9.1603,148.632,5,67.6571,2.523,1.5566,3.7402,1894.0034,2155.9437,HSE06,600,8x8x8,-4.0477,6.2638,117.706,5.6655,13.809,2.3539,2.4367,10.0972,0.1668,40.545,7.8997,1.0533,483.66,12.6651,88.7985,90.2904,161.8027,-0.189,122.5058,-0.0554,10.1000/ComputMaterSci.2024.PER00064
MAT-00065,GdMoSe3,Perovskite,47,Orthorhombic,3.8808,4.2932,6.8991,114.946,5,82.4454,2.356,1.5148,3.0734,706.3631,2223.8356,LDA,600,4x4x4,-11.4479,2.5897,179.121,6.0953,0.9479,2.5359,0.0857,23.7384,0.0317,61.2279,2.4321,3.1398,1137.07,22.509,89.7135,90.8715,115.6327,-0.074,176.578,-0.31,10.1000/npjComputMater.2024.PER00065
MAT-00066,PbFeSe3,Perovskite,85,Tetragonal,3.7163,4.4627,10.3322,171.357,5,84.4892,2.4672,1.3658,4.4284,1233.9242,2080.8784,PBEsol,600,6x6x4,-3.1194,5.3705,120.307,4.5487,8.8898,0,-0.9359,24.364,0.2277,74.1423,2.9912,1.2567,1167.04,6.7473,18.1001,18.7886,32.8348,-0.013,116.0476,-0.3483,10.1000/JAlloyComp.2024.PER00066
MAT-00067,SmMnO3,Perovskite,127,Tetragonal,4.1964,4.1222,10.9246,188.978,5,84.1638,2.6468,1.4192,4.5664,1839.3243,1694.7855,HSE06,600,4x4x4,-10.3029,5.2794,173.5305,4.2821,2.7262,1.5573,-0.5146,21.3676,0.0959,56.4537,6.9231,1.0099,1023.51,23.0682,37.6899,38.8513,144.0023,-0.0362,171.4807,-0.1782,10.1000/ComputMaterSci.2024.PER00067
MAT-00068,GdNiTe3,Perovskite,60,Orthorhombic,3.8739,4.0989,9.5211,151.183,5,82.7235,2.3106,1.1675,5.0806,1751.9258,2165.1762,PBE+U,600,10x10x10,-7.5316,2.9542,94.8141,3.7601,3.7243,0,0.2639,19.0868,0.0745,67.2312,4.5935,2.8531,914.26,14.4404,54.9275,58.0641,187.0347,-0.1574,95.1007,-0.1652,10.1000/PhysRevB.2024.PER00068
MAT-00069,NaFeTe3,Perovskite,103,Tetragonal,4.1425,3.6647,8.5443,129.711,5,73.7114,2.6982,1.3468,4.405,2413.06,1701.1529,LDA,600,10x10x10,-11.0481,0.5034,123.3832,4.7958,11.654,0.814,1.4339,2.7394,0.1511,16.5712,7.5581,1.2519,131.22,18.9859,39.3615,42.6052,94.2065,-0.0797,120.69,-0.0467,10.1000/PhysRevB.2024.PER00069
MAT-00070,CsCoTe3,Perovskite,26,Orthorhombic,4.0001,4.2805,11.6175,198.92,5,109.918,1.7911,1.2434,3.7513,804.6041,1964.8895,PBEsol,650,12x12x12,-6.7323,4.3342,278.0556,6.0799,14.0275,4.4709,-0.6846,14.1565,0.2116,27.7402,3.7986,3.4612,678.1,29.5589,91.5496,95.562,68.4435,-0.207,278.5284,-0.1813,10.1000/PhysRevB.2024.PER00070
MAT-00071,PrNiN3,Perovskite,58,Orthorhombic,4.0033,4.173,7.5566,126.239,5,92.4422,1.9336,1.2653,3.3817,634.0381,2501.0418,SCAN,600,6x6x6,-9.7213,5.056,169.2565,5.1619,0.8068,0,-0.2346,6.071,0.1709,25.6273,0.9871,0.9483,290.8,17.661,11.9551,16.2142,47.9715,-0.1241,168.7034,-0.2273,10.1000/JChemPhys.2024.PER00071
MAT-00072,BaTiSe3,Perovskite,116,Tetragonal,3.7431,4.3225,12.0161,194.415,5,40.7712,1.7322,1.552,4.6485,545.091,1205.5809,LDA,520,8x8x4,-4.7518,4.0966,211.9972,6.3594,7.6639,0,-0.2989,12.9764,0.1027,21.8312,0.8447,1.751,621.57,21.4866,11.6594,13.9114,135.9217,-0.123,214.7637,-0.0839,10.1000/ActaMater.2024.PER00072
MAT-00073,KRuTe3,Perovskite,85,Tetragonal,4.127,3.6925,8.1702,124.505,5,82.2384,1.8192,1.1213,3.6708,1246.2571,1627.8606,SCAN,650,4x4x4,-2.7431,1.7081,244.8831,6.2887,0.759,0.795,2.1998,23.8944,0.0228,62.2264,7.7765,3.2459,1144.54,29.1359,59.5291,60.0121,172.9621,-0.122,246.0305,-0.2373,10.1000/JMaterSci.2024.PER00073
MAT-00074,PbMoO3,Perovskite,18,Orthorhombic,4.0431,3.7382,10.6059,160.297,5,45.2512,2.4487,1.5245,4.4174,1372.6098,1424.4285,PBEsol,500,8x8x4,-8.3101,1.5488,226.6249,4.1587,7.2269,4.3626,2.2703,18.8854,0.0695,69.4671,3.3365,3.0996,904.61,7.6301,65.6795,70.3202,66.4209,-0.0991,231.498,-0.3413,10.1000/PhysRevB.2024.PER00074
MAT-00075,LaHfS3,Perovskite,225,Cubic,3.753,3.753,3.753,52.861,5,87.1937,1.9417,1.1356,4.4259,1933.6726,1370.2448,PBE+U,500,10x10x10,-6.7993,5.5564,249.1399,4.8392,14.3181,1.5077,1.1032,4.6657,0.2236,41.6949,1.5623,1.2123,223.49,20.7823,14.2635,15.7678,45.1618,-0.1721,248.2834,-0.1965,10.1000/npjComputMater.2024.PER00075
MAT-00076,EuCoS3,Perovskite,54,Orthorhombic,3.8678,3.6288,9.4524,132.669,5,66.1603,2.3467,1.1543,3.0413,771.0768,1713.0946,SCAN,400,8x8x4,-8.2216,3.6826,242.0605,5.2805,0.8166,1.7733,0.5605,9.9311,0.1169,12.5216,6.3712,3.3445,475.7,1.1569,64.1235,67.9663,71.2654,-0.0716,243.3841,-0.0376,10.1000/JAlloyComp.2024.PER00076
MAT-00077,KZrN3,Perovskite,214,Cubic,4.2886,4.2886,4.2886,78.876,5,42.9642,2.0784,1.3735,3.4402,973.4574,2775.2949,HSE06,600,6x6x4,-3.5735,2.4434,170.5016,4.9394,14.6817,0.073,0.3995,5.0112,0.0319,75.9062,2.4936,2.161,240.04,3.1757,48.129,52.7865,110.4343,-0.0184,168.09,-0.2032,10.1000/ComputMaterSci.2024.PER00077
MAT-00078,SrNbS3,Perovskite,214,Cubic,4.2157,4.2157,4.2157,74.922,5,71.3777,1.8633,1.5277,4.1697,1420.6636,2753.0541,PBE+U,800,4x4x4,-11.6893,2.851,140.2801,4.1006,10.3605,0.8392,-0.7747,17.5207,0.0806,31.6413,3.1165,2.7352,839.24,14.262,42.5169,46.7948,122.9511,-0.238,144.281,-0.2664,10.1000/ChemMater.2024.PER00078
MAT-00079,EuTiSe3,Perovskite,43,Orthorhombic,3.7234,4.0451,4.9402,74.407,5,56.6927,2.4712,1.1654,5.4208,2354.8868,2013.0642,PBE,650,6x6x4,-2.0719,2.5492,222.7173,3.9886,8.0279,3.1966,0.633,6.092,0.161,6.0594,7.4575,1.5144,291.81,1.667,19.7424,21.0196,69.3031,-0.2905,220.5108,-0.3248,10.1000/JMaterSci.2024.PER00079
MAT-00080,CaSnTe3,Perovskite,88,Tetragonal,3.9272,3.9467,6.9189,107.239,5,62.9547,1.6167,1.1126,3.6063,1940.2937,2781.6195,LDA,700,8x8x4,-6.6818,2.3875,180.8439,5.8218,11.589,4.1784,1.8771,22.5966,0.1199,62.5157,6.548,1.6328,1082.38,27.9126,18.4907,23.4626,158.6163,-0.273,182.4062,-0.3867,10.1000/JChemPhys.2024.PER00080
MAT-00081,SmHfTe3,Perovskite,228,Cubic,4.1621,4.1621,4.1621,72.1,5,95.9456,2.2831,1.5284,3.2936,834.6248,1628.355,LDA,650,8x8x4,-9.3479,2.8564,169.6432,4.7753,13.2515,0.1911,-0.4186,22.5561,0.118,29.5856,4.2688,1.9279,1080.44,8.0925,55.2411,56.0849,83.3474,-0.1359,168.7773,-0.0787,10.1000/SciData.2024.PER00081
MAT-00082,EuCrTe3,Perovskite,109,Tetragonal,3.854,4.4728,11.0194,189.954,5,107.7315,2.5896,1.1711,4.5794,590.9506,2436.4547,PBEsol,800,4x4x4,-2.704,1.1911,132.6899,5.1916,10.9551,2.6287,-1.2646,15.7507,0.2077,10.0645,4.3418,1.4981,754.46,20.0563,20.681,25.3726,181.0511,-0.2461,130.9226,-0.1708,10.1000/npjComputMater.2024.PER00082
MAT-00083,PrCrS3,Perovskite,123,Tetragonal,4.1308,3.9984,5.2379,86.512,5,47.2906,2.7997,1.3277,5.6176,1309.4648,2644.7153,HSE06,800,8x8x8,-2.7037,6.185,102.8038,4.4442,5.6499,0.3949,0.3098,11.5717,0.0637,72.3782,2.3998,2.7042,554.28,2.4811,13.4876,16.7909,81.0229,-0.1099,98.744,-0.0296,10.1000/JAlloyComp.2024.PER00083
MAT-00084,RbMnSe3,Perovskite,118,Tetragonal,4.1491,4.3886,5.0555,92.054,5,62.4113,1.9788,1.3686,3.8906,339.4507,1537.7568,PBE+U,700,8x8x8,-8.1408,1.6818,130.9099,4.2857,9.5908,0,0.0526,9.9438,0.1428,62.8895,3.3415,2.3863,476.31,29.003,56.9782,61.5362,162.8611,-0.283,130.2009,-0.1277,10.1000/SciData.2024.PER00084
MAT-00085,CaVS3,Perovskite,210,Cubic,4.292,4.292,4.292,79.064,5,72.0863,1.6206,1.381,3.3797,1928.495,1815.354,HSE06,650,8x8x4,-5.7105,4.1746,253.8724,5.7637,12.7156,3.2554,1.9762,2.8379,0.1479,21.2202,6.9526,2.5507,135.94,12.8966,26.9294,28.6906,146.68,-0.2407,249.8082,-0.0537,10.1000/ComputMaterSci.2024.PER00085
MAT-00086,SmCrTe3,Perovskite,77,Tetragonal,4.1585,3.7798,6.4893,102.001,5,108.0449,2.4206,1.4053,3.9229,887.9878,879.0472,PBEsol,600,6x6x4,-11.5682,0.5291,225.6964,5.6885,14.2587,0,1.526,12.8477,0.1318,37.7102,2.9348,2.2086,615.4,13.219,63.8351,68.3359,199.1017,-0.2772,224.5432,-0.3295,10.1000/ComputMaterSci.2024.PER00086
MAT-00087,KMoN3,Perovskite,135,Tetragonal,3.9113,3.8587,5.4057,81.586,5,93.4853,2.1452,1.5596,3.0978,354.0494,1606.5472,LDA,600,6x6x4,-2.1397,1.7538,132.5459,4.0944,8.8178,0.3612,0.492,15.3501,0.1066,67.0072,1.5394,1.9567,735.27,20.848,88.1413,90.0522,122.1942,-0.2799,129.2491,-0.373,10.1000/SciData.2024.PER00087
MAT-00088,NaCoTe3,Perovskite,114,Tetragonal,4.1367,3.8593,10.4585,166.968,5,44.6479,2.6213,1.5178,3.2668,254.64,912.5776,PBE,700,6x6x6,-9.653,3.7896,250.726,4.7787,12.0351,0,0.4556,13.5152,0.2475,16.2597,6.7303,0.9397,647.38,14.5906,89.7701,93.1296,143.3386,-0.2236,249.9117,-0.257,10.1000/JMaterSci.2024.PER00088
MAT-00089,SrWN3,Perovskite,27,Orthorhombic,4.0129,4.016,6.8075,109.708,5,61.3836,1.8261,1.2825,3.4498,2205.8399,2004.2388,SCAN,600,8x8x8,-5.0614,5.586,106.7573,4.2126,2.6837,0,-1.4655,3.0868,0.1953,79.039,0.8366,2.8198,147.86,2.6199,63.292,67.0968,84.6568,-0.2968,107.7092,-0.0134,10.1000/ChemMater.2024.PER00089
MAT-00090,EuVN3,Perovskite,87,Tetragonal,3.8546,3.7705,4.9401,71.798,5,78.8679,2.2754,1.4961,5.2592,2252.8454,2411.5454,LDA,500,8x8x8,-9.0259,2.4787,191.1755,6.2958,10.3875,1.1127,2.3984,11.589,0.1436,41.5337,1.3047,1.4391,555.11,16.0653,16.0637,20.7279,42.2919,-0.2426,193.8287,-0.3622,10.1000/JAlloyComp.2024.PER00090
MAT-00091,KTiN3,Perovskite,212,Cubic,4.2402,4.2402,4.2402,76.236,5,90.7991,1.5892,1.4459,4.8949,1941.9037,2456.3957,PBE,650,8x8x8,-6.1382,2.4348,223.6701,5.5918,14.3761,0,0.8501,17.2799,0.1205,61.7091,7.9825,1.2331,827.71,6.471,58.5494,61.0081,122.8826,-0.2858,222.7129,-0.1726,10.1000/JAlloyComp.2024.PER00091
MAT-00092,NdSnTe3,Perovskite,195,Cubic,4.0511,4.0511,4.0511,66.484,5,86.0134,2.4363,1.4208,5.3707,1636.9495,1875.0153,HSE06,600,10x10x10,-9.2684,3.6644,100.2387,6.119,10.3462,2.7279,-1.1384,15.6223,0.071,60.0512,6.7058,2.4023,748.31,17.9452,40.4732,42.7598,175.5395,-0.0902,100.4362,-0.2564,10.1000/JMaterSci.2024.PER00092
MAT-00093,BaTiSe3,Perovskite,89,Tetragonal,3.7302,3.7287,5.5758,77.553,5,66.1368,2.7274,1.3526,3.7045,443.2253,1476.611,HSE06,600,4x4x4,-4.2749,5.3162,156.6686,3.8325,9.3256,3.6708,2.3364,11.2492,0.0317,74.2477,7.1275,2.2098,538.84,16.7915,29.0567,33.172,109.748,-0.2902,158.4987,-0.0293,10.1000/ChemMater.2024.PER00093
MAT-00094,NdMoO3,Perovskite,204,Cubic,4.1975,4.1975,4.1975,73.956,5,59.4039,1.5693,1.5702,5.8112,1424.5552,2084.6348,LDA,400,6x6x6,-10.8055,1.0805,163.9531,4.1982,12.6313,2.0817,-0.9167,7.2141,0.1462,21.1348,1.7241,2.321,345.56,11.3588,66.3543,70.9241,47.1788,-0.0351,167.978,-0.0767,10.1000/JPhysChemC.2024.PER00094
MAT-00095,LiRuTe3,Perovskite,54,Orthorhombic,4.0788,4.1581,9.6808,164.187,5,88.3347,1.5214,1.579,4.7568,1997.3714,1554.5637,PBEsol,800,12x12x12,-6.9281,3.1219,181.9469,4.5192,4.1225,0.0558,0.6102,10.6314,0.2431,17.9695,2.8975,1.5937,509.24,16.5276,54.9352,58.1895,191.0003,-0.2173,183.8746,-0.3902,10.1000/ActaMater.2024.PER00095
MAT-00096,RbGeTe3,Perovskite,129,Tetragonal,3.8574,4.0173,4.0852,63.306,5,83.2369,2.3818,1.4734,4.5497,1589.0727,1592.1305,PBE+U,400,12x12x12,-5.45,6.4733,99.9904,3.5474,8.585,0.1856,1.504,21.0158,0.1454,51.4937,5.7254,3.1192,1006.66,4.1075,93.3564,93.5839,170.516,-0.2777,96.9367,-0.3985,10.1000/JPhysChemC.2024.PER00096
MAT-00097,EuMnS3,Perovskite,85,Tetragonal,3.9672,3.9009,5.3271,82.44,5,71.5763,2.0231,1.4838,5.6794,1700.9047,1048.8208,PBEsol,650,4x4x4,-2.8668,1.0324,139.0782,4.7206,14.1663,0,2.3027,11.4577,0.1735,39.2559,6.151,0.8853,548.82,4.7526,65.2779,66.5174,139.8894,-0.1981,142.9447,-0.0805,10.1000/JAlloyComp.2024.PER00097
MAT-00098,CaNiTe3,Perovskite,54,Orthorhombic,3.9957,4.2956,6.2945,108.038,5,74.5982,1.7567,1.5304,5.4692,2274.9442,2554.954,PBE,500,8x8x8,-2.6818,3.9273,125.6672,4.7675,8.6254,4.3182,-0.1296,8.6367,0.0755,11.1821,4.2242,3.197,413.7,19.0895,56.8878,59.0879,103.5923,-0.2393,128.8966,-0.3226,10.1000/npjComputMater.2024.PER00098
MAT-00099,SmSnTe3,Perovskite,209,Cubic,4.13,4.13,4.13,70.445,5,93.199,2.2473,1.5315,3.8732,2227.7196,2258.8209,SCAN,650,6x6x4,-3.5366,6.4586,212.9159,4.7605,12.3018,3.5944,1.4783,12.416,0.2332,34.5819,4.741,1.086,594.73,7.1604,85.6627,87.7058,90.9351,-0.2287,212.832,-0.0857,10.1000/ComputMaterSci.2024.PER00099
MAT-00100,CsZrN3,Perovskite,204,Cubic,4.2371,4.2371,4.2371,76.069,5,44.908,2.2473,1.3336,4.8428,1228.7341,1597.2896,PBEsol,400,4x4x4,-6.9902,3.3329,196.3998,5.9535,11.3119,2.1235,-0.1345,20.4133,0.2163,16.5119,4.8701,1.5703,977.8,22.3056,31.4907,34.8806,65.9224,-0.1518,200.8863,-0.2513,10.1000/JAlloyComp.2024.PER00100
MAT-00101,EuFeN3,Perovskite,68,Orthorhombic,4.2254,4.4883,11.8486,224.707,5,51.6106,2.5656,1.1161,4.1799,2202.6868,2177.5044,LDA,600,4x4x4,-3.877,4.7574,157.5728,4.9052,13.441,2.3973,-0.5802,5.919,0.1678,77.8996,2.3544,1.4741,283.52,4.6152,87.4507,88.66,110.5721,-0.0126,152.6942,-0.183,10.1000/JChemPhys.2024.PER00101
MAT-00102,SmFeTe3,Perovskite,139,Tetragonal,4.0074,4.3267,7.0686,122.561,5,68.7239,1.7183,1.4704,5.3541,514.3256,1586.9141,HSE06,400,12x12x12,-9.0124,3.8303,80.5415,4.5023,4.4447,4.0181,0.3401,6.175,0.1418,58.0022,4.8147,1.0514,295.78,25.4101,25.748,29.5956,84.9017,-0.073,77.6042,-0.3272,10.1000/PhysRevB.2024.PER00102
MAT-00103,PrNiSe3,Perovskite,32,Orthorhombic,3.9982,3.6296,5.8727,85.224,5,90.6809,2.5886,1.1404,5.6462,2034.2896,2539.3686,PBEsol,700,8x8x4,-5.2585,3.6506,219.6857,5.4584,13.8271,0,-1.0979,9.2626,0.0367,75.8604,3.8395,2.6234,443.68,25.313,99.19,100.0827,163.9123,-0.0426,215.1745,-0.1059,10.1000/ChemMater.2024.PER00103
MAT-00104,LaTiSe3,Perovskite,18,Orthorhombic,3.9128,4.1837,8.5292,139.623,5,58.182,1.6758,1.1585,3.31,1666.9171,1502.8217,PBEsol,600,12x12x12,-5.1315,3.735,218.377,6.3049,6.0885,0.9749,1.8435,3.7282,0.1902,79.1336,6.8495,2.3651,178.58,18.9896,41.7961,45.2256,158.6712,-0.0105,218.3016,-0.3761,10.1000/JChemPhys.2024.PER00104
MAT-00105,PrFeS3,Perovskite,43,Orthorhombic,4.0575,3.7071,6.0518,91.029,5,63.0146,2.4503,1.1919,3.4973,303.4178,2546.4799,HSE06,400,10x10x10,-11.7171,3.852,87.9893,4.3476,9.1525,3.1208,0.2384,23.2362,0.0862,55.9359,0.9054,3.3808,1113.01,29.4323,76.5167,78.8962,59.5988,-0.0644,90.3528,-0.3134,10.1000/JMaterSci.2024.PER00105
MAT-00106,CsCoSe3,Perovskite,22,Orthorhombic,3.9707,4.0165,11.403,181.859,5,87.8691,2.3361,1.4249,3.8114,1054.9359,891.3246,LDA,600,6x6x4,-7.6176,1.9721,166.5996,4.1283,9.0234,3.5412,-0.5698,3.4768,0.1965,33.2352,3.3518,1.9646,166.54,24.5438,38.8753,42.6897,189.1181,-0.1083,165.9164,-0.1084,10.1000/JChemPhys.2024.PER00106
MAT-00107,KMoTe3,Perovskite,18,Orthorhombic,3.9747,3.973,8.6326,136.322,5,62.2406,1.6355,1.3074,3.3716,1144.0154,1913.8674,LDA,520,8x8x8,-5.7854,3.2464,87.2445,3.5608,4.1184,4.1882,-1.0261,6.9863,0.0832,35.098,4.4678,0.8027,334.64,5.2751,18.421,21.2144,79.2335,-0.141,84.4627,-0.3906,10.1000/JPhysChemC.2024.PER00107
MAT-00108,EuNiN3,Perovskite,229,Cubic,4.2648,4.2648,4.2648,77.57,5,47.5816,1.6649,1.1733,5.9438,1620.6186,2020.5799,PBE,500,12x12x12,-2.255,1.7241,97.6878,5.3692,6.5912,4.4401,0.0358,23.4186,0.0543,79.7802,3.3434,2.5517,1121.75,29.0532,15.1841,19.8061,122.206,-0.0957,94.1796,-0.192,10.1000/JMaterSci.2024.PER00108
MAT-00109,LaRuTe3,Perovskite,44,Orthorhombic,4.1041,4.0106,5.2259,86.018,5,57.0883,2.6107,1.1172,5.1266,2498.5971,814.966,PBEsol,520,12x12x12,-11.4001,4.0387,214.8289,5.552,9.0281,0.7247,-0.0393,18.0375,0.1567,20.5728,4.7235,3.1811,864,20.1716,52.4612,54.137,35.4595,-0.2291,209.9408,-0.0152,10.1000/JAlloyComp.2024.PER00109
MAT-00110,PrFeTe3,Perovskite,47,Orthorhombic,3.8335,4.3334,5.3515,88.9,5,59.8521,2.0438,1.2622,5.3951,2402.6948,2550.589,SCAN,650,8x8x4,-4.2331,1.3877,110.7156,6.2401,8.0092,0,-0.1545,5.6116,0.0227,23.596,7.3552,2.9526,268.8,29.1089,19.0685,22.0702,66.2871,-0.1425,108.9201,-0.2894,10.1000/ComputMaterSci.2024.PER00110
MAT-00111,SmHfSe3,Perovskite,16,Orthorhombic,4.0443,3.765,8.116,123.581,5,85.5569,1.6666,1.5653,4.5172,2084.9143,2107.8109,PBE,500,8x8x4,-3.249,4.1816,223.2262,4.3347,1.9429,3.195,0.925,3.5261,0.0755,9.553,4.6167,1.2329,168.9,18.507,81.1779,85.3051,75.7178,-0.1408,223.8563,-0.2156,10.1000/JPhysChemC.2024.PER00111
MAT-00112,RbZrS3,Perovskite,112,Tetragonal,4.0931,3.7891,12.809,198.657,5,46.8656,2.578,1.397,3.7346,1915.0525,968.9618,LDA,600,8x8x4,-10.8925,0.977,197.997,5.7525,4.7476,3.4849,2.0572,19.5277,0.1806,25.8955,5.8171,3.36,935.38,3.201,39.3546,40.6045,90.785,-0.0847,197.7394,-0.1774,10.1000/JChemPhys.2024.PER00112
MAT-00113,RbMnTe3,Perovskite,25,Orthorhombic,3.8885,3.7272,6.2558,90.667,5,100.1776,2.2831,1.289,5.3697,348.2521,1307.7822,PBE+U,650,6x6x4,-4.939,4.2067,277.0729,3.515,3.1725,1.0355,1.0422,10.7335,0.2326,62.3543,3.8554,2.8237,514.13,29.2744,51.4883,54.7367,185.3596,-0.2279,280.9385,-0.362,10.1000/JAlloyComp.2024.PER00113
MAT-00114,GdZrSe3,Perovskite,118,Tetragonal,4.0891,4.3046,9.4544,166.416,5,74.6874,2.3026,1.1758,3.6467,820.7685,1995.5587,PBE+U,520,8x8x4,-3.1719,2.7435,128.8952,4.8381,6.4407,1.9886,-0.7722,18.8274,0.1231,6.2193,7.7301,3.0026,901.83,21.845,88.2183,92.7617,80.7481,-0.1228,129.9833,-0.2958,10.1000/PhysRevB.2024.PER00114
MAT-00115,KWSe3,Perovskite,53,Orthorhombic,3.8332,3.7025,9.8657,140.018,5,94.6643,2.4892,1.2581,3.6158,1243.3126,1893.6269,HSE06,800,6x6x6,-2.8394,5.6016,254.9646,6.3937,7.2497,4.1359,-1.3101,3.9219,0.1098,24.3265,1.7746,3.3737,187.86,6.2649,96.3441,100.1722,135.3702,-0.104,253.2793,-0.1479,10.1000/JChemPhys.2024.PER00115
MAT-00116,LiCrSe3,Perovskite,123,Tetragonal,3.812,4.4439,6.5765,111.407,5,57.8631,2.4245,1.4282,4.3539,1654.6263,1118.9861,LDA,800,6x6x6,-9.2716,1.4731,134.1221,4.4971,5.3031,3.03,0.3167,6.3796,0.0644,45.6304,1.4666,2.66,305.58,28.3464,48.4116,52.927,37.697,-0.2875,136.3358,-0.1032,10.1000/ComputMaterSci.2024.PER00116
MAT-00117,LaNiS3,Perovskite,80,Tetragonal,4.2058,3.6511,10.9475,168.108,5,66.3577,1.8943,1.1865,5.988,346.4263,2454.016,HSE06,700,8x8x4,-4.8828,5.6506,227.0161,4.0514,0.512,2.8777,0.8941,10.1387,0.0485,18.9604,2.9881,0.9896,485.64,2.1789,92.4424,94.0717,196.8015,-0.0203,223.4418,-0.1212,10.1000/ActaMater.2024.PER00117
MAT-00118,CsMoS3,Perovskite,79,Tetragonal,4.0605,4.2216,4.685,80.309,5,53.1992,1.5996,1.4021,5.9598,1745.5644,2221.5231,PBE+U,520,8x8x4,-5.2199,0.7411,276.917,6.101,5.7878,0,-1.4825,13.6664,0.2355,24.2998,4.1863,1.2692,654.62,2.2019,17.249,20.9114,175.5334,-0.2584,274.8002,-0.3239,10.1000/JPhysChemC.2024.PER00118
MAT-00119,GdSnTe3,Perovskite,228,Cubic,3.7161,3.7161,3.7161,51.317,5,78.7402,2.4099,1.4239,4.1642,1476.5236,988.1986,PBE,700,6x6x6,-4.3849,6.0364,266.3589,6.25,9.9162,0.6944,2.213,11.5842,0.0208,9.6928,1.3212,1.0575,554.88,10.8752,73.1144,77.0886,126.2384,-0.2575,268.8379,-0.2616,10.1000/ActaMater.2024.PER00119
MAT-00120,GdMoS3,Perovskite,225,Cubic,3.7078,3.7078,3.7078,50.974,5,59.6412,1.9298,1.2371,5.4356,1947.8307,2191.1041,LDA,520,12x12x12,-5.2282,1.669,241.5668,5.4443,7.5109,0.6255,0.2574,4.5788,0.1392,12.4949,1.7319,1.1579,219.32,28.6462,35.6378,37.4783,77.9745,-0.0395,242.1965,-0.0415,10.1000/ActaMater.2024.PER00120
MAT-00121,NdZrSe3,Perovskite,70,Orthorhombic,3.88,3.7034,8.9172,128.133,5,64.1876,2.5425,1.5397,4.4177,2434.1258,1906.026,LDA,700,6x6x4,-11.6269,5.324,177.7951,3.8043,4.9769,1.2191,0.7613,2.9884,0.0382,57.2087,1.0383,2.0881,143.14,10.4915,30.5271,31.5521,157.414,-0.0241,174.1969,-0.0257,10.1000/JChemPhys.2024.PER00121
MAT-00122,GdVO3,Perovskite,20,Orthorhombic,4.0569,4.1775,10.3313,175.092,5,89.2883,2.5658,1.3417,4.6001,944.8021,1010.5152,SCAN,520,6x6x6,-11.6639,2.1538,212.928,3.7827,3.2655,0,1.0549,16.455,0.1168,11.7629,3.7503,1.7524,788.19,21.7535,62.1124,64.6211,107.6568,-0.0198,215.4909,-0.2062,10.1000/JPhysChemC.2024.PER00122
MAT-00123,CsZrO3,Perovskite,96,Tetragonal,3.9875,3.6238,12.4711,180.206,5,62.3422,1.8327,1.5997,5.1561,308.9367,923.771,PBE,400,8x8x8,-11.2844,6.1003,199.9238,6.3107,8.4178,0.1148,0.9666,8.7136,0.0347,60.3095,1.2634,1.031,417.38,9.6811,11.1219,13.3487,147.3826,-0.0676,200.9669,-0.0697,10.1000/PhysRevB.2024.PER00123
MAT-00124,KCoSe3,Perovskite,93,Tetragonal,3.9439,4.3639,8.4596,145.596,5,55.6125,2.7274,1.2375,3.0786,758.1503,1533.3751,HSE06,650,6x6x4,-6.7533,5.7988,150.2699,4.377,8.0512,0,-0.1394,20.9008,0.0562,12.7633,4.2725,2.6141,1001.15,23.968,63.0662,66.9581,90.6878,-0.2905,146.4309,-0.3849,10.1000/JAlloyComp.2024.PER00124
